OBJECTID_1,COUNT,AREA,SUM
1,209.000000000000000,0.000013062500000,0.000000000000000
2,172.000000000000000,0.000010750000000,0.000000000000000
3,152.000000000000000,0.000009500000000,1.000000000000000
4,212.000000000000000,0.000013250000000,9.000000000000000
5,125.000000000000000,0.000007812500000,0.000000000000000
6,234.000000000000000,0.000014625000000,9.000000000000000
7,160.000000000000000,0.000010000000000,13.000000000000000
8,152.000000000000000,0.000009500000000,15.000000000000000
9,163.000000000000000,0.000010187500000,0.000000000000000
10,152.000000000000000,0.000009500000000,0.000000000000000
11,157.000000000000000,0.000009812500000,3.000000000000000
12,181.000000000000000,0.000011312500000,0.000000000000000
13,201.000000000000000,0.000012562500000,9.000000000000000
14,175.000000000000000,0.000010937500000,0.000000000000000
15,230.000000000000000,0.000014375000000,8.000000000000000
16,180.000000000000000,0.000011250000000,2.000000000000000
17,134.000000000000000,0.000008375000000,0.000000000000000
18,164.000000000000000,0.000010250000000,6.000000000000000
19,188.000000000000000,0.000011750000000,0.000000000000000
20,164.000000000000000,0.000010250000000,2.000000000000000
21,235.000000000000000,0.000014687500000,0.000000000000000
22,263.000000000000000,0.000016437500000,13.000000000000000
23,189.000000000000000,0.000011812500000,0.000000000000000
24,143.000000000000000,0.000008937500000,0.000000000000000
25,162.000000000000000,0.000010125000000,16.000000000000000
26,142.000000000000000,0.000008875000000,2.000000000000000
27,231.000000000000000,0.000014437500000,2.000000000000000
28,207.000000000000000,0.000012937500000,4.000000000000000
29,225.000000000000000,0.000014062500000,6.000000000000000
