OBJECTID_1,COUNT,AREA,MEAN
1,1193.000000000000000,0.000092052469136,25.373107823222394
2,1043.000000000000000,0.000080478395062,22.867044762934150
3,1066.000000000000000,0.000082253086420,35.224082161293254
4,1111.000000000000000,0.000085725308642,37.679769359763732
5,839.000000000000000,0.000064737654321,23.550912315427745
6,1285.000000000000000,0.000099151234568,22.240157283233756
7,970.000000000000000,0.000074845679012,31.822120445045009
8,1003.000000000000000,0.000077391975309,32.357964320292119
9,996.000000000000000,0.000076851851852,29.652183091305339
10,940.000000000000000,0.000072530864198,24.111360613589589
11,1064.000000000000000,0.000082098765432,23.195837940936698
12,1085.000000000000000,0.000083719135802,37.425857011733520
13,1046.000000000000000,0.000080709876543,37.776229105761566
14,1007.000000000000000,0.000077700617284,22.589509182203599
15,1357.000000000000000,0.000104706790123,22.901905476915193
16,1108.000000000000000,0.000085493827160,27.181582995915665
17,864.000000000000000,0.000066666666667,35.681125196041876
18,989.000000000000000,0.000076311728395,32.695957990459334
19,1062.000000000000000,0.000081944444444,22.351988777602465
20,998.000000000000000,0.000077006172840,23.162908079628949
21,1219.000000000000000,0.000094058641975,37.850100808304042
22,1619.000000000000000,0.000124922839506,34.433984880759617
23,1038.000000000000000,0.000080092592593,21.288948462418279
24,1078.000000000000000,0.000083179012346,27.817803143127961
25,1322.000000000000000,0.000102006172840,33.533574203499860
26,900.000000000000000,0.000069444444444,32.069350299835207
27,1313.000000000000000,0.000101311728395,28.511005972145373
28,1109.000000000000000,0.000085570987654,33.129247311539643
29,1671.000000000000000,0.000128935185185,39.689271615551725
