OBJECTID_1,COUNT,AREA,SUM
1,589.000000000000000,0.000036812500000,0.000000000000000
2,497.000000000000000,0.000031062500000,10.000000000000000
3,499.000000000000000,0.000031187500000,4.000000000000000
4,556.000000000000000,0.000034750000000,37.000000000000000
5,382.000000000000000,0.000023875000000,0.000000000000000
6,646.000000000000000,0.000040375000000,20.000000000000000
7,459.000000000000000,0.000028687500000,28.000000000000000
8,472.000000000000000,0.000029500000000,99.000000000000000
9,480.000000000000000,0.000030000000000,7.000000000000000
10,431.000000000000000,0.000026937500000,0.000000000000000
11,508.000000000000000,0.000031750000000,3.000000000000000
12,528.000000000000000,0.000033000000000,6.000000000000000
13,515.000000000000000,0.000032187500000,49.000000000000000
14,487.000000000000000,0.000030437500000,0.000000000000000
15,678.000000000000000,0.000042375000000,20.000000000000000
16,541.000000000000000,0.000033812500000,20.000000000000000
17,392.000000000000000,0.000024500000000,3.000000000000000
18,465.000000000000000,0.000029062500000,33.000000000000000
19,514.000000000000000,0.000032125000000,16.000000000000000
20,476.000000000000000,0.000029750000000,20.000000000000000
21,617.000000000000000,0.000038562500000,1.000000000000000
22,732.000000000000000,0.000045750000000,55.000000000000000
23,511.000000000000000,0.000031937500000,12.000000000000000
24,506.000000000000000,0.000031625000000,30.000000000000000
25,634.000000000000000,0.000039625000000,65.000000000000000
26,414.000000000000000,0.000025875000000,23.000000000000000
27,662.000000000000000,0.000041375000000,21.000000000000000
28,550.000000000000000,0.000034375000000,37.000000000000000
29,782.000000000000000,0.000048875000000,34.000000000000000
