OBJECTID_1,COUNT,AREA,SUM
1,133.000000000000000,0.000008312500000,0.000000000000000
2,111.000000000000000,0.000006937500000,0.000000000000000
3,90.000000000000000,0.000005625000000,0.000000000000000
4,151.000000000000000,0.000009437500000,5.000000000000000
5,82.000000000000000,0.000005125000000,0.000000000000000
6,149.000000000000000,0.000009312500000,5.000000000000000
7,101.000000000000000,0.000006312500000,8.000000000000000
8,94.000000000000000,0.000005875000000,7.000000000000000
9,107.000000000000000,0.000006687500000,0.000000000000000
10,99.000000000000000,0.000006187500000,0.000000000000000
11,97.000000000000000,0.000006062500000,1.000000000000000
12,115.000000000000000,0.000007187500000,0.000000000000000
13,147.000000000000000,0.000009187500000,3.000000000000000
14,118.000000000000000,0.000007375000000,0.000000000000000
15,137.000000000000000,0.000008562500000,5.000000000000000
16,108.000000000000000,0.000006750000000,1.000000000000000
17,93.000000000000000,0.000005812500000,0.000000000000000
18,113.000000000000000,0.000007062500000,2.000000000000000
19,129.000000000000000,0.000008062500000,0.000000000000000
20,107.000000000000000,0.000006687500000,0.000000000000000
21,157.000000000000000,0.000009812500000,0.000000000000000
22,181.000000000000000,0.000011312500000,5.000000000000000
23,133.000000000000000,0.000008312500000,0.000000000000000
24,77.000000000000000,0.000004812500000,0.000000000000000
25,90.000000000000000,0.000005625000000,10.000000000000000
26,93.000000000000000,0.000005812500000,0.000000000000000
27,156.000000000000000,0.000009750000000,2.000000000000000
28,145.000000000000000,0.000009062500000,0.000000000000000
29,129.000000000000000,0.000008062500000,1.000000000000000
