OBJECTID_1,COUNT,AREA,MEAN
1,1478.000000000000000,0.000092375000000,22.217185385656297
2,1288.000000000000000,0.000080500000000,25.092391304347828
3,1313.000000000000000,0.000082062500000,21.307692307692317
4,1372.000000000000000,0.000085750000000,24.221574344023328
5,1051.000000000000000,0.000065687500000,21.910561370123691
6,1590.000000000000000,0.000099375000000,22.079245283018874
7,1198.000000000000000,0.000074875000000,22.902337228714526
8,1235.000000000000000,0.000077187500000,21.048582995951410
9,1234.000000000000000,0.000077125000000,16.577795786061575
10,1165.000000000000000,0.000072812500000,21.515879828326181
11,1319.000000000000000,0.000082437500000,25.183472327520850
12,1344.000000000000000,0.000084000000000,24.143601190476200
13,1292.000000000000000,0.000080750000000,23.152476780185765
14,1246.000000000000000,0.000077875000000,22.717495987158909
15,1671.000000000000000,0.000104437500000,22.253740275284265
16,1378.000000000000000,0.000086125000000,22.702467343976782
17,1061.000000000000000,0.000066312500000,24.225259189443911
18,1208.000000000000000,0.000075500000000,23.060430463576171
19,1315.000000000000000,0.000082187500000,21.423574144486704
20,1233.000000000000000,0.000077062500000,23.981346309813460
21,1509.000000000000000,0.000094312500000,23.812458581842282
22,1999.000000000000000,0.000124937500000,24.796398199099546
23,1284.000000000000000,0.000080250000000,21.593457943925230
24,1329.000000000000000,0.000083062500000,20.871331828442447
25,1631.000000000000000,0.000101937500000,21.477621091354997
26,1107.000000000000000,0.000069187500000,23.560975609756074
27,1619.000000000000000,0.000101187500000,22.822112415071032
28,1377.000000000000000,0.000086062500000,23.400871459694983
29,2058.000000000000000,0.000128625000000,23.896015549076779
