OBJECTID_1,COUNT,AREA,MEAN
1,689.000000000000000,0.000043062500000,21.770682148040635
2,582.000000000000000,0.000036375000000,25.592783505154635
3,590.000000000000000,0.000036875000000,21.844067796610172
4,646.000000000000000,0.000040375000000,24.306501547987619
5,451.000000000000000,0.000028187500000,21.046563192904657
6,757.000000000000000,0.000047312500000,21.295904887714666
7,532.000000000000000,0.000033250000000,23.629699248120303
8,552.000000000000000,0.000034500000000,20.063405797101449
9,559.000000000000000,0.000034937500000,19.568872987477640
10,512.000000000000000,0.000032000000000,22.068359374999996
11,593.000000000000000,0.000037062500000,25.114671163575043
12,617.000000000000000,0.000038562500000,23.238249594813624
13,600.000000000000000,0.000037500000000,23.340000000000007
14,566.000000000000000,0.000035375000000,23.072438162544174
15,787.000000000000000,0.000049187500000,21.180432020330365
16,631.000000000000000,0.000039437500000,23.148969889064983
17,457.000000000000000,0.000028562500000,25.761487964989058
18,542.000000000000000,0.000033875000000,21.599630996309955
19,598.000000000000000,0.000037375000000,21.958193979933107
20,557.000000000000000,0.000034812500000,23.779174147217237
21,710.000000000000000,0.000044375000000,24.595774647887321
22,860.000000000000000,0.000053750000000,24.786046511627905
23,593.000000000000000,0.000037062500000,22.593591905564924
24,597.000000000000000,0.000037312500000,21.983249581239555
25,749.000000000000000,0.000046812500000,20.688918558077443
26,484.000000000000000,0.000030250000000,23.731404958677679
27,763.000000000000000,0.000047687500000,22.739187418086487
28,639.000000000000000,0.000039937500000,23.295774647887335
29,914.000000000000000,0.000057125000000,24.328227571115978
