OBJECTID_1,COUNT,AREA,SUM
1,885.000000000000000,0.000055312500000,0.000000000000000
2,760.000000000000000,0.000047500000000,16.000000000000000
3,772.000000000000000,0.000048250000000,12.000000000000000
4,829.000000000000000,0.000051812500000,64.000000000000000
5,596.000000000000000,0.000037250000000,0.000000000000000
6,976.000000000000000,0.000061000000000,20.000000000000000
7,704.000000000000000,0.000044000000000,40.000000000000000
8,725.000000000000000,0.000045312500000,160.000000000000000
9,727.000000000000000,0.000045437500000,40.000000000000000
10,679.000000000000000,0.000042437500000,0.000000000000000
11,779.000000000000000,0.000048687500000,3.000000000000000
12,803.000000000000000,0.000050187500000,11.000000000000000
13,781.000000000000000,0.000048812500000,90.000000000000000
14,731.000000000000000,0.000045687500000,0.000000000000000
15,1024.000000000000000,0.000064000000000,20.000000000000000
16,820.000000000000000,0.000051250000000,54.000000000000000
17,613.000000000000000,0.000038312500000,21.000000000000000
18,710.000000000000000,0.000044375000000,69.000000000000000
19,786.000000000000000,0.000049125000000,39.000000000000000
20,724.000000000000000,0.000045250000000,25.000000000000000
21,916.000000000000000,0.000057250000000,1.000000000000000
22,1135.000000000000000,0.000070937500000,79.000000000000000
23,769.000000000000000,0.000048062500000,25.000000000000000
24,782.000000000000000,0.000048875000000,73.000000000000000
25,976.000000000000000,0.000061000000000,106.000000000000000
26,640.000000000000000,0.000040000000000,32.000000000000000
27,993.000000000000000,0.000062062500000,79.000000000000000
28,823.000000000000000,0.000051437500000,82.000000000000000
29,1194.000000000000000,0.000074625000000,60.000000000000000
