OBJECTID_1,COUNT,AREA,MEAN
1,721.000000000000000,0.000055632716049,26.084741494195971
2,612.000000000000000,0.000047222222222,22.897198006218552
3,627.000000000000000,0.000048379629630,35.436780705976673
4,669.000000000000000,0.000051620370370,37.489681988019044
5,482.000000000000000,0.000037191358025,24.848303952157739
6,788.000000000000000,0.000060802469136,22.028649944944434
7,568.000000000000000,0.000043827160494,32.098417132673127
8,589.000000000000000,0.000045447530864,29.798664848347062
9,587.000000000000000,0.000045293209877,29.863525826845702
10,551.000000000000000,0.000042515432099,25.704945400708830
11,627.000000000000000,0.000048379629630,23.341725211774719
12,650.000000000000000,0.000050154320988,37.590750825588493
13,629.000000000000000,0.000048533950617,38.265038024071480
14,598.000000000000000,0.000046141975309,23.183094979129901
15,828.000000000000000,0.000063888888889,22.276292742738402
16,667.000000000000000,0.000051466049383,25.758902687361566
17,494.000000000000000,0.000038117283951,35.807668245755707
18,575.000000000000000,0.000044367283951,34.272907095370087
19,630.000000000000000,0.000048611111111,22.790549457640875
20,586.000000000000000,0.000045216049383,23.014971624869123
21,746.000000000000000,0.000057561728395,35.637800510703080
22,918.000000000000000,0.000070833333333,32.082412826729232
23,625.000000000000000,0.000048225308642,20.803327213287346
24,630.000000000000000,0.000048611111111,27.633233934735479
25,799.000000000000000,0.000061651234568,33.654720193602714
26,525.000000000000000,0.000040509259259,32.948068556104353
27,801.000000000000000,0.000061805555556,27.823143717352664
28,670.000000000000000,0.000051697530864,33.629832770219487
29,968.000000000000000,0.000074691358025,39.424711995380981
