OBJECTID_1,COUNT,AREA,MEAN
1,209.000000000000000,0.000013062500000,20.956937799043068
2,172.000000000000000,0.000010750000000,25.999999999999996
3,152.000000000000000,0.000009500000000,22.085526315789476
4,212.000000000000000,0.000013250000000,24.702830188679243
5,125.000000000000000,0.000007812500000,18.471999999999998
6,234.000000000000000,0.000014625000000,20.623931623931625
7,160.000000000000000,0.000010000000000,23.743749999999991
8,152.000000000000000,0.000009500000000,20.519736842105267
9,163.000000000000000,0.000010187500000,21.809815950920260
10,152.000000000000000,0.000009500000000,22.480263157894733
11,157.000000000000000,0.000009812500000,25.305732484076430
12,181.000000000000000,0.000011312500000,23.104972375690600
13,201.000000000000000,0.000012562500000,24.328358208955223
14,175.000000000000000,0.000010937500000,23.714285714285715
15,230.000000000000000,0.000014375000000,20.608695652173918
16,180.000000000000000,0.000011250000000,24.627777777777776
17,134.000000000000000,0.000008375000000,25.641791044776120
18,164.000000000000000,0.000010250000000,20.853658536585375
19,188.000000000000000,0.000011750000000,23.164893617021274
20,164.000000000000000,0.000010250000000,23.548780487804873
21,235.000000000000000,0.000014687500000,25.085106382978726
22,263.000000000000000,0.000016437500000,25.718631178707231
23,189.000000000000000,0.000011812500000,23.523809523809536
24,143.000000000000000,0.000008937500000,22.916083916083917
25,162.000000000000000,0.000010125000000,21.574074074074080
26,142.000000000000000,0.000008875000000,24.345070422535208
27,231.000000000000000,0.000014437500000,23.748917748917748
28,207.000000000000000,0.000012937500000,23.140096618357482
29,225.000000000000000,0.000014062500000,24.475555555555548
