OBJECTID_1,COUNT,AREA,MEAN
1,478.000000000000000,0.000036882716049,25.439561064772015
2,403.000000000000000,0.000031095679012,23.483392620796600
3,408.000000000000000,0.000031481481481,35.285792250259263
4,450.000000000000000,0.000034722222222,36.946373163859036
5,307.000000000000000,0.000023688271605,24.785661863581755
6,526.000000000000000,0.000040586419753,22.366863001435433
7,368.000000000000000,0.000028395061728,30.924717892771181
8,384.000000000000000,0.000029629629630,29.721363723278024
9,386.000000000000000,0.000029783950617,29.970491207943063
10,350.000000000000000,0.000027006172840,26.587827333722789
11,406.000000000000000,0.000031327160494,22.833738586585518
12,427.000000000000000,0.000032947530864,39.361061252531456
13,421.000000000000000,0.000032484567901,40.677070442118179
14,393.000000000000000,0.000030324074074,24.456920831258060
15,556.000000000000000,0.000042901234568,22.702269659625546
16,438.000000000000000,0.000033796296296,25.634510796364044
17,313.000000000000000,0.000024151234568,34.579274860053019
18,378.000000000000000,0.000029166666667,35.901353630439310
19,422.000000000000000,0.000032561728395,23.264622238574990
20,385.000000000000000,0.000029706790123,23.732556431014824
21,495.000000000000000,0.000038194444444,33.468455940786043
22,591.000000000000000,0.000045601851852,31.461526313207280
23,409.000000000000000,0.000031558641975,20.219803262164948
24,412.000000000000000,0.000031790123457,27.213534665339200
25,515.000000000000000,0.000039737654321,33.714241879657642
26,339.000000000000000,0.000026157407407,31.622021696208851
27,536.000000000000000,0.000041358024691,26.712946124930870
28,444.000000000000000,0.000034259259259,34.516237799111785
29,624.000000000000000,0.000048148148148,37.663199501924041
