OBJECTID_1,COUNT,AREA,MEAN
1,560.000000000000000,0.000043209876543,26.013501266070769
2,473.000000000000000,0.000036496913580,23.578043191679946
3,478.000000000000000,0.000036882716049,35.258788226538627
4,517.000000000000000,0.000039891975309,37.412629243714214
5,366.000000000000000,0.000028240740741,24.999255285888427
6,611.000000000000000,0.000047145061728,22.153823171231629
7,438.000000000000000,0.000033796296296,31.308237484056658
8,448.000000000000000,0.000034567901235,29.653217984097356
9,447.000000000000000,0.000034490740741,30.056830097898260
10,412.000000000000000,0.000031790123457,26.581175828442984
11,483.000000000000000,0.000037268518519,23.155200896055788
12,502.000000000000000,0.000038734567901,38.267121428987423
13,486.000000000000000,0.000037500000000,39.506503461319731
14,455.000000000000000,0.000035108024691,23.907112051366450
15,642.000000000000000,0.000049537037037,22.743004787748102
16,510.000000000000000,0.000039351851852,25.447328839115070
17,373.000000000000000,0.000028780864198,34.823435062377783
18,436.000000000000000,0.000033641975309,35.477546927032108
19,484.000000000000000,0.000037345679012,23.337445446282373
20,450.000000000000000,0.000034722222222,23.508355709711701
21,575.000000000000000,0.000044367283951,34.355547206712814
22,696.000000000000000,0.000053703703704,31.599934934884658
23,479.000000000000000,0.000036959876543,20.313610345685163
24,484.000000000000000,0.000037345679012,27.571448438423719
25,601.000000000000000,0.000046373456790,33.554558916615584
26,392.000000000000000,0.000030246913580,32.185672734464980
27,619.000000000000000,0.000047762345679,27.087725337372063
28,522.000000000000000,0.000040277777778,34.073571105569698
29,732.000000000000000,0.000056481481481,38.242266698613207
