OBJECTID_1,COUNT,AREA,MEAN
1,247.000000000000000,0.000015437500000,21.068825910931164
2,203.000000000000000,0.000012687500000,26.108374384236456
3,187.000000000000000,0.000011687500000,22.090909090909097
4,253.000000000000000,0.000015812500000,24.407114624505926
5,153.000000000000000,0.000009562500000,18.732026143790854
6,283.000000000000000,0.000017687500000,20.639575971731446
7,188.000000000000000,0.000011750000000,23.585106382978722
8,182.000000000000000,0.000011375000000,20.434065934065931
9,199.000000000000000,0.000012437500000,21.738693467336677
10,179.000000000000000,0.000011187500000,22.391061452513963
11,193.000000000000000,0.000012062500000,25.233160621761652
12,226.000000000000000,0.000014125000000,23.061946902654878
13,237.000000000000000,0.000014812500000,24.286919831223631
14,205.000000000000000,0.000012812500000,23.687804878048784
15,275.000000000000000,0.000017187500000,20.596363636363652
16,217.000000000000000,0.000013562500000,24.244239631336395
17,161.000000000000000,0.000010062500000,25.534161490683221
18,198.000000000000000,0.000012375000000,20.969696969696965
19,223.000000000000000,0.000013937500000,22.892376681614351
20,197.000000000000000,0.000012312500000,23.502538071065999
21,265.000000000000000,0.000016562500000,25.083018867924537
22,305.000000000000000,0.000019062500000,25.681967213114756
23,219.000000000000000,0.000013687500000,23.534246575342454
24,174.000000000000000,0.000010875000000,22.770114942528743
25,205.000000000000000,0.000012812500000,21.375609756097560
26,167.000000000000000,0.000010437500000,24.149700598802397
27,273.000000000000000,0.000017062500000,23.582417582417563
28,247.000000000000000,0.000015437500000,23.251012145748991
29,273.000000000000000,0.000017062500000,24.366300366300365
