OID_,OBJECTID_1,COUNT,AREA,SUM
1,1,101.000000000000000,0.000006312500000,8.000000000000000
2,2,108.000000000000000,0.000006750000000,1.000000000000000
3,3,90.000000000000000,0.000005625000000,10.000000000000000
