OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,188.000000000000000,0.000011750000000,23.585106382978722
2,2,217.000000000000000,0.000013562500000,24.244239631336395
3,3,205.000000000000000,0.000012812500000,21.375609756097568
