OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,101.000000000000000,0.000006312500000,24.019801980198025
2,2,108.000000000000000,0.000006750000000,25.000000000000004
3,3,90.000000000000000,0.000005625000000,22.044444444444444
