OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,86.000000000000000,0.000006635802469,33.133586096209150
2,2,87.000000000000000,0.000006712962963,25.560099198900414
3,3,75.000000000000000,0.000005787037037,34.127950045267738
