OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,131.000000000000000,0.000010108024691,32.351846731346093
2,2,147.000000000000000,0.000011342592593,26.026960011242192
3,3,132.000000000000000,0.000010185185185,33.804528994993724
