OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,704.000000000000000,0.000044000000000,23.427556818181820
2,2,820.000000000000000,0.000051250000000,22.908536585365859
3,3,976.000000000000000,0.000061000000000,20.892418032786882
