OID_,OBJECTID_1,COUNT,AREA,SUM
1,1,73.000000000000000,0.000004562500000,8.000000000000000
2,2,71.000000000000000,0.000004437500000,1.000000000000000
3,3,57.000000000000000,0.000003562500000,6.000000000000000
