OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,568.000000000000000,0.000043827160494,1187.499999999999773
2,2,667.000000000000000,0.000051466049383,1102.935532233883805
3,3,799.000000000000000,0.000061651234568,1147.794743429286427
