OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,151.000000000000000,0.000011651234568,32.225391097416150
2,2,170.000000000000000,0.000013117283951,26.273810034639698
3,3,168.000000000000000,0.000012962962963,33.553835760979403
