OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,219.000000000000000,0.000016898148148,1190.415525114154434
2,2,256.000000000000000,0.000019753086420,1110.203124999999773
3,3,276.000000000000000,0.000021296296296,1145.891304347825553
