OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,568.000000000000000,0.000043827160494,32.098417132673127
2,2,667.000000000000000,0.000051466049383,25.758902687361566
3,3,799.000000000000000,0.000061651234568,33.654720193602714
