OID_,OBJECTID_1,COUNT,AREA,MEAN
1,1,64.000000000000000,0.000004938271605,33.760067611932755
2,2,57.000000000000000,0.000004398148148,26.575513986119059
3,3,47.000000000000000,0.000003626543210,36.747060572847403
